doc_id,source_row_index,artist,title,year,word_count,obscenity,violence,sexism,stigmatization,raw_response,attempts
21950,21949,LK de l’Hotel  Moscou,Xanadu,2017.0,380,0.0,0.0,0.0,0.0,"Obscenity: 0
Violence: 0
Sexism: 0
Stigmatization: 0",1
21951,21950,LK de l’Hotel  Moscou,Indifférent,2017.0,173,9.0,0.0,6.0,6.0,"Obscenity: 9
Violence: 0
Sexism: 6
Stigmatization: 6",1
21952,21951,LK de l’Hotel  Moscou,Animals In War,2017.0,451,0.0,8.0,0.0,2.0,"Obscenity: 0
Violence: 8
Sexism: 0
Stigmatization: 2",1
21953,21952,LK de l’Hotel  Moscou,Satan Trismégiste,2017.0,398,8.0,6.0,0.0,2.0,"Obscenity: 8
Violence: 6
Sexism: 0
Stigmatization: 2",1
21954,21953,LK de l’Hotel  Moscou,Caravaggio,2017.0,265,0.0,0.0,0.0,0.0,"Obscenity: 0
Violence: 0
Sexism: 0
Stigmatization: 0",1
21955,21954,LK de l’Hotel  Moscou,L’Amour,2017.0,348,0.0,0.0,0.0,0.0,"Obscenity: 0
Violence: 0
Sexism: 0
Stigmatization: 0",1
21956,21955,LK de l’Hotel  Moscou,Saint Laurent,2017.0,349,9.0,7.0,0.0,4.0,"Obscenity: 9
Violence: 7
Sexism: 0
Stigmatization: 4",1
21957,21956,LK de l’Hotel  Moscou,Ça Va Mieux,2017.0,336,0.0,0.0,0.0,0.0,"Obscenity: 0
Violence: 0
Sexism: 0
Stigmatization: 0",1
21958,21957,Cool Connexion,Monnaie,2017.0,465,4.0,6.0,0.0,0.0,"Obscenity: 4
Violence: 6
Sexism: 0
Stigmatization: 0",1
21959,21958,Le Pakkt,À l’angle de la rue,2013.0,758,7.0,2.0,5.0,3.0,"Obscenity: 7
Violence: 2
Sexism: 5
Stigmatization: 3",1
21960,21959,Lacrim,Judy Moncada,2017.0,574,6.0,4.0,2.0,4.0,"Obscenity: 6
Violence: 4
Sexism: 2
Stigmatization: 4",1
21961,21960,Nemir,Des heures,2017.0,566,3.0,2.0,0.0,0.0,"Obscenity: 3 (fout, m'lui fais la gueule)
Violence: 2 (Elle fout la mort)
Sexism: 0
Stigmatization: 0",1
21962,21961,Kekra,15MDG,2017.0,554,10.0,0.0,0.0,0.0,"Obscenity: 10
Violence: 0
Sexism: 0
Stigmatization: 0",1
21963,21962,Cheu-B,BETE DE OUF,2017.0,212,10.0,0.0,0.0,0.0,"Obscenity: 10
Violence: 0
Sexism: 0
Stigmatization: 0",1
21964,21963,Take A Mic,Tout Miser,2014.0,697,7.0,3.0,0.0,0.0,"Obscenity: 7
Violence: 3
Sexism: 0
Stigmatization: 0",1
21965,21964,Taïro,Ils ne font que parler,,622,0.0,4.0,0.0,0.0,"Obscenity: 0
Violence: 4
Sexism: 0
Stigmatization: 0",1
21966,21965,Censi K-Trice,Nos ruelles,2010.0,43,0.0,2.0,0.0,0.0,Obscenity: 0 Violence: 2 Sexism: 0 Stigmatization: 0,1
21967,21966,Le Pakkt,Le grand sommeil,2013.0,541,7.0,0.0,0.0,0.0,"Obscenity: 7
Violence: 0
Sexism: 0
Stigmatization: 0",1
21968,21967,Deen Burbigo,La prose des briques,2010.0,621,7.0,4.0,2.0,7.0,"Obscenity: 7
Violence: 4
Sexism: 2
Stigmatization: 7",1
21969,21968,Le Pakkt,Tout est foutu,2013.0,499,8.0,5.0,0.0,2.0,"Obscenity: 8
Violence: 5
Sexism: 0
Stigmatization: 2",1
21970,21969,Kery James,Y’a pas d’couleur,2001.0,386,0.0,0.0,0.0,0.0,"Obscenity: 0
Violence: 0
Sexism: 0
Stigmatization: 0",1
21971,21970,Take A Mic,Intro,2013.0,448,9.0,7.0,3.0,5.0,"Obscenity: 9
Violence: 7
Sexism: 3
Stigmatization: 5",1
21972,21971,Pejmaxx,Retour aux sources,2012.0,185,4.0,2.0,0.0,2.0,"Obscenity: 4
Violence: 2
Sexism: 0
Stigmatization: 2",1
21973,21972,YL,4 tours,2017.0,582,8.0,2.0,2.0,4.0,"Obscenity: 8
Violence: 2
Sexism: 2
Stigmatization: 4",1
21974,21973,Le Pakkt,Le rêve américain,2013.0,715,8.0,4.0,2.0,2.0,"Obscenity: 8
Violence: 4
Sexism: 2
Stigmatization: 2",1
21975,21974,O’Trak,Slasher,2017.0,396,7.0,9.0,2.0,3.0,"Obscenity: 7
Violence: 9
Sexism: 2
Stigmatization: 3",1
21976,21975,Tengo John,Trois Sabres (Part.3),2017.0,1167,8.0,9.0,2.0,2.0,"Obscenity: 8
Violence: 9
Sexism: 2
Stigmatization: 2",1
21977,21976,JuL,Je lève la moto,2017.0,759,9.0,8.0,4.0,6.0,"Obscenity: 9
Violence: 8
Sexism: 4
Stigmatization: 6",1
21978,21977,Black Mamba Crew,Il n’en restera qu’un,2006.0,602,10.0,10.0,0.0,0.0,"Obscenity: 10
Violence: 10
Sexism: 0
Stigmatization: 0",1
21979,21978,​web7,Pourquoi je pense à la mort ?,2017.0,571,7.0,2.0,0.0,0.0,"Obscenity: 7
Violence: 2
Sexism: 0
Stigmatization: 0",1
21980,21979,Jayel,Ceci n’est pas un texte,2017.0,367,8.0,6.0,0.0,4.0,"Obscenity: 8
Violence: 6
Sexism: 0
Stigmatization: 4",1
21981,21980,Jayel,Parmi les étoiles,2017.0,508,0.0,0.0,0.0,0.0,Obscenity: 0 Violence: 0 Sexism: 0 Stigmatization: 0,1
21982,21981,Jayel,Quoi d’neuf,2017.0,562,8.0,4.0,0.0,2.0,"Obscenity: 8
Violence: 4
Sexism: 0
Stigmatization: 2",1
21983,21982,Jayel,Oiseau,2017.0,188,0.0,2.0,0.0,6.0,"Obscenity: 0
Violence: 2
Sexism: 0
Stigmatization: 6",1
21984,21983,Jayel,Cette mélodie,2017.0,239,0.0,0.0,0.0,0.0,"Obscenity: 0
Violence: 0
Sexism: 0
Stigmatization: 0",1
21985,21984,Jayel,Klz party,2017.0,369,8.0,0.0,0.0,0.0,"Obscenity: 8
Violence: 0
Sexism: 0
Stigmatization: 0",1
21986,21985,Jayel,Capable,2017.0,366,8.0,2.0,0.0,0.0,"Obscenity: 8
Violence: 2
Sexism: 0
Stigmatization: 0",1
21987,21986,Jayel,Plus jamais,2017.0,329,0.0,0.0,0.0,0.0,"Obscenity: 0
Violence: 0
Sexism: 0
Stigmatization: 0",1
21988,21987,Jayel,Pas grand chose,2017.0,305,0.0,0.0,0.0,4.0,"Obscenity: 0
Violence: 0
Sexism: 0
Stigmatization: 4",1
21989,21988,Jayel,Rayons gamma,2017.0,128,8.0,6.0,0.0,2.0,"Obscenity: 8
Violence: 6
Sexism: 0
Stigmatization: 2",1
21990,21989,Le Pakkt,Les règles du jeu (L’album lent),2013.0,550,9.0,4.0,0.0,0.0,Obscenity: 9 Violence: 4 Sexism: 0 Stigmatization: 0,1
21991,21990,Le Pakkt,La Musique,2011.0,637,8.0,4.0,0.0,2.0,"Obscenity: 8
Violence: 4
Sexism: 0
Stigmatization: 2",1
21992,21991,Naps,En Équipe,2017.0,302,8.0,3.0,0.0,0.0,"Obscenity: 8
Violence: 3
Sexism: 0
Stigmatization: 0",1
21993,21992,KeBlack,Rattraper le temps,2017.0,412,0.0,0.0,0.0,0.0,"Obscenity: 0
Violence: 0
Sexism: 0
Stigmatization: 0",1
21994,21993,Jay Scøtt,Day’night,2017.0,282,7.0,0.0,0.0,2.0,"Obscenity: 7
Violence: 0
Sexism: 0
Stigmatization: 2",1
21995,21994,Jarod,Maladie,2017.0,528,10.0,0.0,0.0,10.0,"Obscenity: 10
Violence: 0
Sexism: 0
Stigmatization: 10",1
21996,21995,Le Pakkt,Historique,2011.0,689,7.0,6.0,0.0,2.0,"Obscenity: 7
Violence: 6
Sexism: 0
Stigmatization: 2",1
21997,21996,Dadju,Papa,2019.0,531,0.0,0.0,0.0,0.0,"Obscenity: 0
Violence: 0
Sexism: 0
Stigmatization: 0",1
21998,21997,Les Anticipateurs,$loche,2017.0,451,9.0,6.0,4.0,3.0,"Obscenity: 9
Violence: 6
Sexism: 4
Stigmatization: 3",1
21999,21998,Bolémvn,All Everyday,2017.0,462,10.0,8.0,4.0,6.0,"Obscenity: 10
Violence: 8
Sexism: 4
Stigmatization: 6",1
22000,21999,​web7,Lvl 1,2017.0,291,8.0,6.0,0.0,0.0,"Obscenity: 8
Violence: 6
Sexism: 0
Stigmatization: 0",1
22001,22000,​web7,Dans le marbre (Ouh ah ouh),2017.0,337,6.0,3.0,0.0,0.0,"Obscenity: 6
Violence: 3
Sexism: 0
Stigmatization: 0",1
22002,22001,​web7,Rap amateur,2017.0,549,8.0,3.0,0.0,2.0,"Obscenity: 8
Violence: 3
Sexism: 0
Stigmatization: 2",1
22003,22002,​web7,Lee Rock,2017.0,295,10.0,8.0,0.0,0.0,"Obscenity: 10
Violence: 8
Sexism: 0
Stigmatization: 0",1
22004,22003,​web7,Un trait ou une balle,2017.0,393,10.0,8.0,0.0,0.0,"Obscenity: 10
Violence: 8
Sexism: 0
Stigmatization: 0",1
22005,22004,​web7,Double tour,2017.0,271,6.0,0.0,0.0,0.0,"Obscenity: 6
Violence: 0
Sexism: 0
Stigmatization: 0",1
22006,22005,Dany Dan,J’Suis Qu’un Homme Part.2,,303,0.0,0.0,0.0,0.0,"Obscenity: 0
Violence: 0
Sexism: 0
Stigmatization: 0",1
22007,22006,Mo’vez Lang,Itinéraire D’Un Bagnard,,648,9.0,6.0,4.0,6.0,"Obscenity: 9
Violence: 6
Sexism: 4
Stigmatization: 6",1
22008,22007,Gatchete,Seul au monde,2017.0,487,9.0,4.0,4.0,6.0,"Obscenity: 9
Violence: 4
Sexism: 4
Stigmatization: 6",1
22009,22008,Le Pakkt,Tu vas perdre,2011.0,851,9.0,8.0,4.0,3.0,Obscenity: 9 Violence: 8 Sexism: 4 Stigmatization: 3,1
22010,22009,Le Pakkt,Être humain,2011.0,619,0.0,0.0,0.0,0.0,"Obscenity: 0
Violence: 0
Sexism: 0
Stigmatization: 0",1
22011,22010,Le Pakkt,Pur sang music,2011.0,618,7.0,4.0,0.0,2.0,"Obscenity: 7
Violence: 4
Sexism: 0
Stigmatization: 2",1
22012,22011,Népal,Niveau 1,2017.0,495,8.0,3.0,4.0,4.0,"Obscenity: 8
Violence: 3
Sexism: 4
Stigmatization: 4",1
22013,22012,Népal,Maladavexa,2017.0,436,10.0,0.0,0.0,0.0,"Obscenity: 10
Violence: 0
Sexism: 0
Stigmatization: 0",1
22014,22013,Népal,Love64,2017.0,216,8.0,2.0,2.0,2.0,"Obscenity: 8
Violence: 2
Sexism: 2
Stigmatization: 2",1
22015,22014,Népal,Jugements,2017.0,469,4.0,3.0,0.0,5.0,"Obscenity: 4
Violence: 3
Sexism: 0
Stigmatization: 5",1
22016,22015,Népal,Insomnie,2017.0,435,9.0,4.0,2.0,3.0,"Obscenity: 9
Violence: 4
Sexism: 2
Stigmatization: 3",1
22017,22016,Népal,Kodak White,2017.0,411,8.0,2.0,0.0,2.0,"Obscenity: 8
Violence: 2
Sexism: 0
Stigmatization: 2",1
22018,22017,Népal,Kamehouse,2017.0,242,8.0,4.0,0.0,4.0,"Obscenity: 8
Violence: 4
Sexism: 0
Stigmatization: 4",1
22019,22018,Izen,Trop Facile,2017.0,294,8.0,6.0,0.0,2.0,"Obscenity: 8
Violence: 6
Sexism: 0
Stigmatization: 2",1
22020,22019,Izen,Broccoli,2017.0,330,4.0,2.0,0.0,2.0,"Obscenity: 4
Violence: 2
Sexism: 0
Stigmatization: 2",1
22021,22020,Izen,Concombre,2017.0,83,4.0,0.0,0.0,0.0,"Obscenity: 4
Violence: 0
Sexism: 0
Stigmatization: 0",1
22022,22021,Izen,Passe à La Suivante,2017.0,169,4.0,0.0,2.0,,"Obscenity: 4 (mots/expressions: ""mister freeze"", ""maxibon"", ""petite meuf"", ""petites seufs"", ""petits reufs"", ""petites reuss"")
Violence: 0
Sexism: 2",1
22023,22022,Izen,Nevrose Excessive,2017.0,497,0.0,2.0,0.0,0.0,"Obscenity: 0
Violence: 2
Sexism: 0
Stigmatization: 0",1
22024,22023,Kennedy,Mon cœur sur écoute,,305,0.0,0.0,0.0,0.0,"Obscenity: 0
Violence: 0
Sexism: 0
Stigmatization: 0",1
22025,22024,Kennedy,Caillera,,443,9.0,7.0,3.0,2.0,"Obscenity: 9
Violence: 7
Sexism: 3
Stigmatization: 2",1
22026,22025,KESPAR,Bandana,2019.0,468,8.0,7.0,0.0,2.0,"Obscenity: 8
Violence: 7
Sexism: 0
Stigmatization: 2",1
22027,22026,Kennedy,Le Buzz,,327,9.0,4.0,4.0,6.0,"Obscenity: 9
Violence: 4
Sexism: 4
Stigmatization: 6",1
22028,22027,JuL,En crabe,2017.0,463,8.0,4.0,0.0,0.0,Obscenity: 8 Violence: 4 Sexism: 0 Stigmatization: 0,1
22029,22028,USKY,Téma Le Boss,2017.0,293,8.0,4.0,4.0,4.0,"Obscenity: 8
Violence: 4
Sexism: 4
Stigmatization: 4",1
22030,22029,LIM,À quand ce braquo ?,,769,9.0,8.0,0.0,6.0,"Obscenity: 9
Violence: 8
Sexism: 0
Stigmatization: 6",1
22031,22030,LIM,Voyoucratie,,566,10.0,4.0,0.0,4.0,"Obscenity: 10
Violence: 4
Sexism: 0
Stigmatization: 4",1
22032,22031,LIM,On Vit Une Triste Epoque,,639,10.0,0.0,0.0,0.0,Obscenity: 10 Violence: 0 Sexism: 0 Stigmatization: 0,1
22033,22032,LIM,Etre Miné,,694,8.0,7.0,0.0,6.0,"Obscenity: 8
Violence: 7
Sexism: 0
Stigmatization: 6",1
22034,22033,LIM,À Croire,,517,8.0,6.0,0.0,4.0,"Obscenity: 8
Violence: 6
Sexism: 0
Stigmatization: 4",1
22035,22034,LIM,C’est Dur,,595,8.0,6.0,0.0,6.0,"Obscenity: 8
Violence: 6
Sexism: 0
Stigmatization: 6",1
22036,22035,LIM,Moi Je Sais,,577,9.0,6.0,0.0,8.0,"Obscenity: 9
Violence: 6
Sexism: 0
Stigmatization: 8",1
22037,22036,LIM,On Est Tous Des Artistes,,337,10.0,7.0,4.0,7.0,"Obscenity: 10
Violence: 7
Sexism: 4
Stigmatization: 7",1
22038,22037,LIM,On Veut Tous Réussir,,519,9.0,6.0,0.0,4.0,"Obscenity: 9
Violence: 6
Sexism: 0
Stigmatization: 4",1
22039,22038,LIM,Dans Ma Tête,,454,9.0,8.0,0.0,8.0,"Obscenity: 9
Violence: 8
Sexism: 0
Stigmatization: 8",1
22040,22039,LIM,Comment T’Expliquer,,679,9.0,8.0,0.0,3.0,Obscenity: 9 Violence: 8 Sexism: 0 Stigmatization: 3,1
22041,22040,LIM,"Ca Deale, Kill, Tranquille",,578,10.0,10.0,0.0,10.0,"Obscenity: 10
Violence: 10
Sexism: 0
Stigmatization: 10",1
22042,22041,LIM,Interlude : Shut,,110,10.0,10.0,0.0,0.0,"Obscenity: 10
Violence: 10
Sexism: 0
Stigmatization: 0",1
22043,22042,LIM,"Jour Et Nuit, Ca Vend De La Hi",2007.0,671,10.0,8.0,0.0,0.0,"Obscenity: 10
Violence: 8
Sexism: 0
Stigmatization: 0",1
22044,22043,LIM,J’Ai Mal Au Coeur,2007.0,655,10.0,8.0,0.0,8.0,"Obscenity: 10
Violence: 8
Sexism: 0
Stigmatization: 8",1
22045,22044,Stupeflip,Le Street CD,,242,0.0,0.0,0.0,0.0,"Obscenity: 0
Violence: 0
Sexism: 0
Stigmatization: 0",1
22046,22045,Kofs,Eau froide,2017.0,423,9.0,9.0,0.0,2.0,"Obscenity: 9
Violence: 9
Sexism: 0
Stigmatization: 2",1
22047,22046,Mazoo,MazaRollo,2017.0,275,9.0,8.0,7.0,6.0,"Obscenity: 9
Violence: 8
Sexism: 7
Stigmatization: 6",1
22048,22047,Rentre dans le Cercle,Rentre dans le Cercle - Épisode 2,2017.0,516,9.0,6.0,3.0,2.0,Obscenity: 9 Violence: 6 Sexism: 3 Stigmatization: 2,1
22049,22048,Lord Esperanza,Anna,2017.0,464,10.0,0.0,0.0,0.0,"Obscenity: 10
Violence: 0
Sexism: 0
Stigmatization: 0",1
22050,22049,Lord Esperanza,Un cœur de pierre dans un corps vide,2017.0,744,0.0,4.0,0.0,4.0,"Obscenity: 0
Violence: 4
Sexism: 0
Stigmatization: 4",1
22051,22050,Lord Esperanza,Capable,2017.0,471,0.0,0.0,0.0,0.0,"Obscenity: 0
Violence: 0
Sexism: 0
Stigmatization: 0",1
22052,22051,Lord Esperanza,Maria,2017.0,474,0.0,0.0,0.0,0.0,"Obscenity: 0
Violence: 0
Sexism: 0
Stigmatization: 0",1
22053,22052,Lord Esperanza,Roses noires,2017.0,450,0.0,0.0,0.0,0.0,"Obscenity: 0
Violence: 0
Sexism: 0
Stigmatization: 0",1
22054,22053,Lord Esperanza,Tutoyer le ciel,2017.0,714,9.0,7.0,7.0,6.0,"Obscenity: 9
Violence: 7
Sexism: 7
Stigmatization: 6",1
22055,22054,Lord Esperanza,Polaroïd,2017.0,535,0.0,0.0,0.0,0.0,"Obscenity: 0
Violence: 0
Sexism: 0
Stigmatization: 0",1
22056,22055,Lord Esperanza,La couleur des sentiments,2017.0,701,0.0,0.0,2.0,4.0,"Obscenity: 0
Violence: 0
Sexism: 2
Stigmatization: 4",1
22057,22056,Lord Esperanza,Sol d’étoiles,2017.0,216,0.0,0.0,0.0,0.0,"Obscenity: 0
Violence: 0
Sexism: 0
Stigmatization: 0",1
22058,22057,Lord Esperanza,Pour ce soir,2017.0,212,8.0,2.0,8.0,6.0,"Obscenity: 8
Violence: 2
Sexism: 8
Stigmatization: 6",1
22059,22058,Lord Esperanza,Infiniment vôtre,2017.0,319,0.0,0.0,0.0,0.0,"Obscenity: 0
Violence: 0
Sexism: 0
Stigmatization: 0",1
22060,22059,JuL,Alcoolisé,2017.0,541,9.0,6.0,0.0,0.0,Obscenity: 9 Violence: 6 Sexism: 0 Stigmatization: 0,1
22061,22060,Lord Esperanza,Frère miroir,2017.0,661,0.0,2.0,0.0,0.0,"Obscenity: 0
Violence: 2
Sexism: 0
Stigmatization: 0",1
22062,22061,Abdxxl,IntroJutsu,2017.0,384,10.0,8.0,10.0,10.0,"Obscenity: 10
Violence: 8
Sexism: 10
Stigmatization: 10",1
22063,22062,Souldia,Voilà Voilà,2017.0,398,8.0,7.0,2.0,2.0,"Obscenity: 8
Violence: 7
Sexism: 2
Stigmatization: 2",1
22064,22063,Sauveur Eloheem,Classe S (Freestyle),2017.0,173,10.0,8.0,6.0,6.0,"Obscenity: 10
Violence: 8
Sexism: 6
Stigmatization: 6",1
22065,22064,L’Affreux Jojo,À l’aise,2017.0,380,8.0,0.0,0.0,0.0,"Obscenity: 8
Violence: 0
Sexism: 0
Stigmatization: 0",1
22066,22065,JuL,4 heures du mat’,2017.0,473,8.0,7.0,0.0,0.0,"Obscenity: 8
Violence: 7
Sexism: 0
Stigmatization: 0",1
22067,22066,​web7,Jaws ferme ta gueule (Freestyle),2017.0,377,0.0,0.0,0.0,0.0,"Obscenity: 0
Violence: 0
Sexism: 0
Stigmatization: 0",1
22068,22067,Pejmaxx,Faux sentiments,2017.0,483,9.0,6.0,0.0,2.0,"Obscenity: 9
Violence: 6
Sexism: 0
Stigmatization: 2",1
22069,22068,Norsacce Berlusconi,Prier,2017.0,98,8.0,0.0,2.0,1.0,"Obscenity: 8
Violence: 0
Sexism: 2
Stigmatization: 1",1
22070,22069,Kalash,Mwaka Moon,2017.0,623,7.0,3.0,4.0,3.0,"Obscenity: 7
Violence: 3
Sexism: 4
Stigmatization: 3",1
22071,22070,Kalash,Snitch,2017.0,467,10.0,8.0,0.0,8.0,"Obscenity: 10
Violence: 8
Sexism: 0
Stigmatization: 8",1
22072,22071,Kalash,I Wanna Be Loved,2017.0,320,0.0,0.0,0.0,2.0,"Obscenity: 0
Violence: 0
Sexism: 0
Stigmatization: 2",1
22073,22072,OrelSan,Basique,2017.0,379,0.0,0.0,0.0,6.0,"Obscenity: 0
Violence: 0
Sexism: 0
Stigmatization: 6",1
22074,22073,Lefa,Bombe à retardement,2017.0,715,8.0,7.0,0.0,0.0,"Obscenity: 8
Violence: 7
Sexism: 0
Stigmatization: 0",1
22075,22074,L’Hexaler,Qui ?,2017.0,371,0.0,0.0,0.0,0.0,"Obscenity: 0
Violence: 0
Sexism: 0
Stigmatization: 0",1
22076,22075,MadeInParis,Quelques Millions,2017.0,158,4.0,2.0,2.0,2.0,"Obscenity: 4 (skuuu, suce, boucan)
Violence: 2 (basses font trembler la maison)
Sexism: 2 (j'suis mignon)
Stigmatization: 2 (les vois",1
22077,22076,Jeune LC,Dickies,2017.0,586,4.0,0.0,0.0,0.0,"Obscenity: 4
Violence: 0
Sexism: 0
Stigmatization: 0",1
22078,22077,Naps,Y’a Deleli,2017.0,415,8.0,4.0,0.0,6.0,"Obscenity: 8
Violence: 4
Sexism: 0
Stigmatization: 6",1
22079,22078,Bastard Prod,Prenez ma place,2017.0,441,8.0,6.0,2.0,4.0,"Obscenity: 8
Violence: 6
Sexism: 2
Stigmatization: 4",1
22080,22079,Bastard Prod,Quelques minutes d’hiver,2017.0,749,7.0,6.0,0.0,4.0,"Obscenity: 7
Violence: 6
Sexism: 0
Stigmatization: 4",1
22081,22080,Bastard Prod,Vise le cœur,2017.0,720,8.0,9.0,0.0,0.0,"Obscenity: 8
Violence: 9
Sexism: 0
Stigmatization: 0",1
22082,22081,Bastard Prod,Comment vous le dire,2017.0,565,8.0,6.0,0.0,6.0,"Obscenity: 8
Violence: 6
Sexism: 0
Stigmatization: 6",1
22083,22082,Bastard Prod,On n’a pas tendu la patte,,446,0.0,0.0,0.0,0.0,Obscenity: 0 Violence: 0 Sexism: 0 Stigmatization: 0,1
22084,22083,Bastard Prod,100 comme un chien,2017.0,836,8.0,6.0,0.0,2.0,"Obscenity: 8
Violence: 6
Sexism: 0
Stigmatization: 2",1
22085,22084,Bastard Prod,Il est loin le temps,,469,9.0,6.0,0.0,3.0,"Obscenity: 9
Violence: 6
Sexism: 0
Stigmatization: 3",1
22086,22085,Bastard Prod,Ca parle à qui,,767,4.0,2.0,0.0,0.0,"Obscenity: 4
Violence: 2
Sexism: 0
Stigmatization: 0",1
22087,22086,Cheu-B,Drôle de vie,2017.0,471,10.0,6.0,0.0,0.0,"Obscenity: 10
Violence: 6
Sexism: 0
Stigmatization: 0",1
22088,22087,Spider ZED,Bébé sois pas bête,2017.0,367,0.0,2.0,0.0,2.0,"Obscenity: 0
Violence: 2
Sexism: 0
Stigmatization: 2",1
22089,22088,Kekra,Dans le sas,2017.0,570,4.0,4.0,0.0,4.0,"Obscenity: 4
Violence: 4
Sexism: 0
Stigmatization: 4",1
22090,22089,Krisy,Belle,2017.0,553,2.0,0.0,0.0,0.0,"Obscenity: 2 (my nigga)
Violence: 0
Sexism: 0
Stigmatization: 0",1
22091,22090,Le Pakkt,Immortels,2011.0,482,6.0,4.0,4.0,2.0,"Obscenity: 6
Violence: 4
Sexism: 4
Stigmatization: 2",1
22092,22091,AP du 113,L’industrie,2009.0,533,8.0,8.0,0.0,0.0,"Obscenity: 8
Violence: 8
Sexism: 0
Stigmatization: 0",1
22093,22092,Kepler,Puta,2017.0,472,10.0,8.0,8.0,6.0,"Obscenity: 10
Violence: 8
Sexism: 8
Stigmatization: 6",1
22094,22093,Sam’s,Petit Crapaud,2017.0,805,9.0,5.0,4.0,5.0,"Obscenity: 9
Violence: 5
Sexism: 4
Stigmatization: 5",1
22095,22094,S.Pri Noir,Baby Gyal,2017.0,513,7.0,3.0,6.0,2.0,"Obscenity: 7
Violence: 3
Sexism: 6
Stigmatization: 2",1
22096,22095,John S,Squad,2017.0,665,3.0,4.0,0.0,1.0,"Obscenity: 3
Violence: 4
Sexism: 0
Stigmatization: 1",1
22097,22096,SEB (FRA),1M,2017.0,102,8.0,0.0,0.0,0.0,"Obscenity: 8
Violence: 0
Sexism: 0
Stigmatization: 0",1
22098,22097,Dadju,Mafuzzy Style,2018.0,364,0.0,0.0,0.0,0.0,"Obscenity: 0
Violence: 0
Sexism: 0
Stigmatization: 0",1
22099,22098,Deen Burbigo,Membres de gang,2017.0,616,8.0,2.0,0.0,0.0,"Obscenity: 8
Violence: 2
Sexism: 0
Stigmatization: 0",1
22100,22099,Naza,Booska Coffee Olomidé,2017.0,242,10.0,8.0,8.0,8.0,"Obscenity: 10
Violence: 8
Sexism: 8
Stigmatization: 8",1
22101,22100,Caballero & JeanJass,Montre Suisse,2017.0,347,7.0,4.0,2.0,2.0,"Obscenity: 7
Violence: 4
Sexism: 2
Stigmatization: 2",1
22102,22101,Réejo,Mami,,373,8.0,7.0,7.0,6.0,"Obscenity: 8
Violence: 7
Sexism: 7
Stigmatization: 6",1
22103,22102,Roméo Elvis,Carrière,2017.0,306,8.0,2.0,0.0,2.0,"Obscenity: 8
Violence: 2
Sexism: 0
Stigmatization: 2",1
22104,22103,JuL,Tu fais le voyou,2017.0,747,8.0,2.0,2.0,3.0,"Obscenity: 8
Violence: 2
Sexism: 2
Stigmatization: 3",1
22105,22104,Leck,Intro,2015.0,119,7.0,0.0,0.0,0.0,"Obscenity: 7
Violence: 0
Sexism: 0
Stigmatization: 0",1
22106,22105,Lomepal & Prince Waly,Forêt,2017.0,525,10.0,6.0,6.0,4.0,"Obscenity: 10
Violence: 6
Sexism: 6
Stigmatization: 4",1
22107,22106,3010,Metronomie,2017.0,451,10.0,6.0,10.0,10.0,"Obscenity: 10
Violence: 6
Sexism: 10
Stigmatization: 10",1
22108,22107,Le Pakkt,Chercheurs d’or,2011.0,716,8.0,5.0,0.0,4.0,"Obscenity: 8
Violence: 5
Sexism: 0
Stigmatization: 4",1
22109,22108,Heskis,Périmètre,2017.0,392,8.0,6.0,2.0,4.0,"Obscenity: 8
Violence: 6
Sexism: 2
Stigmatization: 4",1
22110,22109,Monsieur Nov,Le tour,2017.0,310,4.0,0.0,2.0,0.0,"Obscenity: 4 (blaze, boy N-O-V)
Violence: 0
Sexism: 2 (babe, ma baby)
Stigmatization: 0",1
22111,22110,Monsieur Nov,Senorita,2017.0,553,0.0,7.0,2.0,0.0,"Obscenity: 0
Violence: 7
Sexism: 2
Stigmatization: 0",1
22112,22111,Monsieur Nov,Uno,2017.0,252,0.0,0.0,2.0,2.0,"Obscenity: 0
Violence: 0
Sexism: 2
Stigmatization: 2",1
22113,22112,Monsieur Nov,Si tu me suis,2017.0,229,0.0,0.0,0.0,0.0,Obscenity: 0 Violence: 0 Sexism: 0 Stigmatization: 0,1
22114,22113,Wit. (FRA),Larmes,2016.0,489,8.0,7.0,0.0,4.0,"Obscenity: 8
Violence: 7
Sexism: 0
Stigmatization: 4",1
22115,22114,Jeff Le Nerf,Ce 16 remix,2013.0,1206,8.0,0.0,0.0,0.0,"Obscenity: 8
Violence: 0
Sexism: 0
Stigmatization: 0",1
22116,22115,NOR,Ça en dit long : Games of sounds,2013.0,410,9.0,8.0,7.0,6.0,"Obscenity: 9
Violence: 8
Sexism: 7
Stigmatization: 6",1
22117,22116,La Smala,Ils ont toujours pas compris,2012.0,937,8.0,2.0,0.0,0.0,"Obscenity: 8
Violence: 2
Sexism: 0
Stigmatization: 0",1
22118,22117,Monsieur Nov,Fuego,2017.0,173,4.0,8.0,0.0,0.0,"Obscenity: 4
Violence: 8
Sexism: 0
Stigmatization: 0",1
22119,22118,Cause Commune,Un verre de plus,2013.0,550,8.0,0.0,0.0,8.0,"Obscenity: 8
Violence: 0
Sexism: 0
Stigmatization: 8",1
22120,22119,Azuul Smith,Amigo,2017.0,417,10.0,4.0,4.0,10.0,"Obscenity: 10
Violence: 4
Sexism: 4
Stigmatization: 10",1
